sample_name,cycle,fluorescence,sample_type,primer_set,temperature,mastermix,well,column,row,normalization,experiment,subtitle,plate,plate_title,sample_ID,short_name,plot_cycle,data_class,sample_ID_ton,sample_name_old,short_name_old,temp_num,plate_well,sample_richness,sample_counts,sample_type_richness,sample_type_counts,contaminants,reads_with_contaminants,input,filtered,percentage.of.input.passed.filter,denoised,non.chimeric,percentage.of.input.non.chimeric,fastq_reads,trimmed_reads,filtered_reads,denoised_reads,chimeric_reads,contaminant_table_reads,contaminant_reads,usable_reads,p_fastq_reads,p_trimmed_reads,p_filtered_reads,p_denoised_reads,p_chimeric_reads,p_contaminant_reads,p_contaminant_table_reads,p_usable_reads
singleton_G7_Soil_FL_5000_D7,14,5360,Soil,Truncated50,52°C,QB,D7,7,D,targeted fluorescence,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_D7,singleton_QB_Truncated50_targeted fluorescence_Soil_52°C,cycle_14,singleton,S_G7_6_D7,G7_Soil_FL_5000_D7,QB_Truncated50_targeted fluorescence_Soil_52°C,52C,6D7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_D7,14,5360,Soil,Truncated50,52°C,QB,D7,7,D,targeted fluorescence,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_D7,doubleton_QB_Truncated50_targeted fluorescence_Soil_52°C,cycle_14,doubleton,D_G7_6_D7,G7_Soil_FL_5000_D7,QB_Truncated50_targeted fluorescence_Soil_52°C,52C,6D7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_D8,15,5691,Soil,Truncated50,57°C,QB,D8,8,D,targeted fluorescence,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_D8,singleton_QB_Truncated50_targeted fluorescence_Soil_57°C,cycle_15,singleton,S_G7_6_D8,G7_Soil_FL_5000_D8,QB_Truncated50_targeted fluorescence_Soil_57°C,57C,6D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_D8,15,5691,Soil,Truncated50,57°C,QB,D8,8,D,targeted fluorescence,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_D8,doubleton_QB_Truncated50_targeted fluorescence_Soil_57°C,cycle_15,doubleton,D_G7_6_D8,G7_Soil_FL_5000_D8,QB_Truncated50_targeted fluorescence_Soil_57°C,57C,6D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_E5,17,3284,NTC,Truncated50,42°C,QB,E5,5,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E5,singleton_QB_Truncated50_fixed cycles_NTC_42°C,cycle_17,singleton,S_G7_6_E5,G7_Soil_FL_5000_E5,QB_Truncated50_fixed cycles_NTC_42°C,42C,6E5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_E5,17,3284,NTC,Truncated50,42°C,QB,E5,5,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E5,doubleton_QB_Truncated50_fixed cycles_NTC_42°C,cycle_17,doubleton,D_G7_6_E5,G7_Soil_FL_5000_E5,QB_Truncated50_fixed cycles_NTC_42°C,42C,6E5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_E6,17,3486,NTC,Truncated50,47°C,QB,E6,6,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E6,singleton_QB_Truncated50_fixed cycles_NTC_47°C,cycle_17,singleton,S_G7_6_E6,G7_Soil_FL_5000_E6,QB_Truncated50_fixed cycles_NTC_47°C,47C,6E6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_E6,17,3486,NTC,Truncated50,47°C,QB,E6,6,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E6,doubleton_QB_Truncated50_fixed cycles_NTC_47°C,cycle_17,doubleton,D_G7_6_E6,G7_Soil_FL_5000_E6,QB_Truncated50_fixed cycles_NTC_47°C,47C,6E6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_E7,17,3365,NTC,Truncated50,52°C,QB,E7,7,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E7,singleton_QB_Truncated50_fixed cycles_NTC_52°C,cycle_17,singleton,S_G7_6_E7,G7_Soil_FL_5000_E7,QB_Truncated50_fixed cycles_NTC_52°C,52C,6E7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_E7,17,3365,NTC,Truncated50,52°C,QB,E7,7,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E7,doubleton_QB_Truncated50_fixed cycles_NTC_52°C,cycle_17,doubleton,D_G7_6_E7,G7_Soil_FL_5000_E7,QB_Truncated50_fixed cycles_NTC_52°C,52C,6E7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_E8,17,3116,NTC,Truncated50,57°C,QB,E8,8,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E8,singleton_QB_Truncated50_fixed cycles_NTC_57°C,cycle_17,singleton,S_G7_6_E8,G7_Soil_FL_5000_E8,QB_Truncated50_fixed cycles_NTC_57°C,57C,6E8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_E8,17,3116,NTC,Truncated50,57°C,QB,E8,8,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E8,doubleton_QB_Truncated50_fixed cycles_NTC_57°C,cycle_17,doubleton,D_G7_6_E8,G7_Soil_FL_5000_E8,QB_Truncated50_fixed cycles_NTC_57°C,57C,6E8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_F5,17,3306,NTC,Truncated50,42°C,QB,F5,5,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F5,singleton_QB_Truncated50_fixed cycles_NTC_42°C,cycle_17,singleton,S_G7_6_F5,G7_Soil_FL_5000_F5,QB_Truncated50_fixed cycles_NTC_42°C,42C,6F5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_F5,17,3306,NTC,Truncated50,42°C,QB,F5,5,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F5,doubleton_QB_Truncated50_fixed cycles_NTC_42°C,cycle_17,doubleton,D_G7_6_F5,G7_Soil_FL_5000_F5,QB_Truncated50_fixed cycles_NTC_42°C,42C,6F5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_F6,17,3576,NTC,Truncated50,47°C,QB,F6,6,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F6,singleton_QB_Truncated50_fixed cycles_NTC_47°C,cycle_17,singleton,S_G7_6_F6,G7_Soil_FL_5000_F6,QB_Truncated50_fixed cycles_NTC_47°C,47C,6F6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_F6,17,3576,NTC,Truncated50,47°C,QB,F6,6,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F6,doubleton_QB_Truncated50_fixed cycles_NTC_47°C,cycle_17,doubleton,D_G7_6_F6,G7_Soil_FL_5000_F6,QB_Truncated50_fixed cycles_NTC_47°C,47C,6F6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_F7,17,3336,NTC,Truncated50,52°C,QB,F7,7,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F7,singleton_QB_Truncated50_fixed cycles_NTC_52°C,cycle_17,singleton,S_G7_6_F7,G7_Soil_FL_5000_F7,QB_Truncated50_fixed cycles_NTC_52°C,52C,6F7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_F7,17,3336,NTC,Truncated50,52°C,QB,F7,7,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F7,doubleton_QB_Truncated50_fixed cycles_NTC_52°C,cycle_17,doubleton,D_G7_6_F7,G7_Soil_FL_5000_F7,QB_Truncated50_fixed cycles_NTC_52°C,52C,6F7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_F8,17,3142,NTC,Truncated50,57°C,QB,F8,8,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F8,singleton_QB_Truncated50_fixed cycles_NTC_57°C,cycle_17,singleton,S_G7_6_F8,G7_Soil_FL_5000_F8,QB_Truncated50_fixed cycles_NTC_57°C,57C,6F8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_F8,17,3142,NTC,Truncated50,57°C,QB,F8,8,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F8,doubleton_QB_Truncated50_fixed cycles_NTC_57°C,cycle_17,doubleton,D_G7_6_F8,G7_Soil_FL_5000_F8,QB_Truncated50_fixed cycles_NTC_57°C,57C,6F8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_G5,17,3007,NTC,Truncated50,42°C,QB,G5,5,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G5,singleton_QB_Truncated50_fixed cycles_NTC_42°C,cycle_17,singleton,S_G7_6_G5,G7_Soil_FL_5000_G5,QB_Truncated50_fixed cycles_NTC_42°C,42C,6G5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_G5,17,3007,NTC,Truncated50,42°C,QB,G5,5,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G5,doubleton_QB_Truncated50_fixed cycles_NTC_42°C,cycle_17,doubleton,D_G7_6_G5,G7_Soil_FL_5000_G5,QB_Truncated50_fixed cycles_NTC_42°C,42C,6G5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_G6,17,3446,NTC,Truncated50,47°C,QB,G6,6,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G6,singleton_QB_Truncated50_fixed cycles_NTC_47°C,cycle_17,singleton,S_G7_6_G6,G7_Soil_FL_5000_G6,QB_Truncated50_fixed cycles_NTC_47°C,47C,6G6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_G6,17,3446,NTC,Truncated50,47°C,QB,G6,6,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G6,doubleton_QB_Truncated50_fixed cycles_NTC_47°C,cycle_17,doubleton,D_G7_6_G6,G7_Soil_FL_5000_G6,QB_Truncated50_fixed cycles_NTC_47°C,47C,6G6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_G7,17,2843,NTC,Truncated50,52°C,QB,G7,7,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G7,singleton_QB_Truncated50_fixed cycles_NTC_52°C,cycle_17,singleton,S_G7_6_G7,G7_Soil_FL_5000_G7,QB_Truncated50_fixed cycles_NTC_52°C,52C,6G7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_G7,17,2843,NTC,Truncated50,52°C,QB,G7,7,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G7,doubleton_QB_Truncated50_fixed cycles_NTC_52°C,cycle_17,doubleton,D_G7_6_G7,G7_Soil_FL_5000_G7,QB_Truncated50_fixed cycles_NTC_52°C,52C,6G7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_G8,17,2975,NTC,Truncated50,57°C,QB,G8,8,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G8,singleton_QB_Truncated50_fixed cycles_NTC_57°C,cycle_17,singleton,S_G7_6_G8,G7_Soil_FL_5000_G8,QB_Truncated50_fixed cycles_NTC_57°C,57C,6G8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_G8,17,2975,NTC,Truncated50,57°C,QB,G8,8,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G8,doubleton_QB_Truncated50_fixed cycles_NTC_57°C,cycle_17,doubleton,D_G7_6_G8,G7_Soil_FL_5000_G8,QB_Truncated50_fixed cycles_NTC_57°C,57C,6G8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_H5,17,3099,NTC,Truncated50,42°C,QB,H5,5,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H5,singleton_QB_Truncated50_fixed cycles_NTC_42°C,cycle_17,singleton,S_G7_6_H5,G7_Soil_FL_5000_H5,QB_Truncated50_fixed cycles_NTC_42°C,42C,6H5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_H5,17,3099,NTC,Truncated50,42°C,QB,H5,5,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H5,doubleton_QB_Truncated50_fixed cycles_NTC_42°C,cycle_17,doubleton,D_G7_6_H5,G7_Soil_FL_5000_H5,QB_Truncated50_fixed cycles_NTC_42°C,42C,6H5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_H6,17,3191,NTC,Truncated50,47°C,QB,H6,6,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H6,singleton_QB_Truncated50_fixed cycles_NTC_47°C,cycle_17,singleton,S_G7_6_H6,G7_Soil_FL_5000_H6,QB_Truncated50_fixed cycles_NTC_47°C,47C,6H6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_H6,17,3191,NTC,Truncated50,47°C,QB,H6,6,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H6,doubleton_QB_Truncated50_fixed cycles_NTC_47°C,cycle_17,doubleton,D_G7_6_H6,G7_Soil_FL_5000_H6,QB_Truncated50_fixed cycles_NTC_47°C,47C,6H6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_H7,17,3249,NTC,Truncated50,52°C,QB,H7,7,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H7,singleton_QB_Truncated50_fixed cycles_NTC_52°C,cycle_17,singleton,S_G7_6_H7,G7_Soil_FL_5000_H7,QB_Truncated50_fixed cycles_NTC_52°C,52C,6H7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_H7,17,3249,NTC,Truncated50,52°C,QB,H7,7,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H7,doubleton_QB_Truncated50_fixed cycles_NTC_52°C,cycle_17,doubleton,D_G7_6_H7,G7_Soil_FL_5000_H7,QB_Truncated50_fixed cycles_NTC_52°C,52C,6H7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_H8,17,2310,NTC,Truncated50,57°C,QB,H8,8,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H8,singleton_QB_Truncated50_fixed cycles_NTC_57°C,cycle_17,singleton,S_G7_6_H8,G7_Soil_FL_5000_H8,QB_Truncated50_fixed cycles_NTC_57°C,57C,6H8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_H8,17,2310,NTC,Truncated50,57°C,QB,H8,8,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H8,doubleton_QB_Truncated50_fixed cycles_NTC_57°C,cycle_17,doubleton,D_G7_6_H8,G7_Soil_FL_5000_H8,QB_Truncated50_fixed cycles_NTC_57°C,57C,6H8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G9_Soil_Slope_QB_A2,18,921,Soil,Truncated50,47°C,QB,A2,2,A,slope,G9,Soil_Slope_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_A2,singleton_QB_Truncated50_slope_Soil_47°C,cycle_18,singleton,S_G9_7_A2,G9_Soil_Slope_QB_A2,QB_Truncated50_slope_Soil_47°C,47C,7A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G9_Soil_Slope_QB_A2,18,921,Soil,Truncated50,47°C,QB,A2,2,A,slope,G9,Soil_Slope_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_A2,doubleton_QB_Truncated50_slope_Soil_47°C,cycle_18,doubleton,D_G9_7_A2,G9_Soil_Slope_QB_A2,QB_Truncated50_slope_Soil_47°C,47C,7A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G9_Soil_Foldx1point5_QB_A5,24,226,Soil,Truncated50,47°C,QB,A5,5,A,fold change,G9,Soil_Foldx1point5_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_A5,singleton_QB_Truncated50_fold change_Soil_47°C,cycle_24,singleton,S_G9_7_A5,G9_Soil_Foldx1point5_QB_A5,QB_Truncated50_fold change_Soil_47°C,47C,7A5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G9_Soil_Foldx1point5_QB_A5,24,226,Soil,Truncated50,47°C,QB,A5,5,A,fold change,G9,Soil_Foldx1point5_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_A5,doubleton_QB_Truncated50_fold change_Soil_47°C,cycle_24,doubleton,D_G9_7_A5,G9_Soil_Foldx1point5_QB_A5,QB_Truncated50_fold change_Soil_47°C,47C,7A5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G9_Soil_Slope_QB_B2,18,935,Soil,Truncated50,47°C,QB,B2,2,B,slope,G9,Soil_Slope_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_B2,singleton_QB_Truncated50_slope_Soil_47°C,cycle_18,singleton,S_G9_7_B2,G9_Soil_Slope_QB_B2,QB_Truncated50_slope_Soil_47°C,47C,7B2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G9_Soil_Slope_QB_B2,18,935,Soil,Truncated50,47°C,QB,B2,2,B,slope,G9,Soil_Slope_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_B2,doubleton_QB_Truncated50_slope_Soil_47°C,cycle_18,doubleton,D_G9_7_B2,G9_Soil_Slope_QB_B2,QB_Truncated50_slope_Soil_47°C,47C,7B2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G9_Soil_Foldx1point5_QB_B5,24,241,Soil,Truncated50,47°C,QB,B5,5,B,fold change,G9,Soil_Foldx1point5_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_B5,singleton_QB_Truncated50_fold change_Soil_47°C,cycle_24,singleton,S_G9_7_B5,G9_Soil_Foldx1point5_QB_B5,QB_Truncated50_fold change_Soil_47°C,47C,7B5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G9_Soil_Foldx1point5_QB_B5,24,241,Soil,Truncated50,47°C,QB,B5,5,B,fold change,G9,Soil_Foldx1point5_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_B5,doubleton_QB_Truncated50_fold change_Soil_47°C,cycle_24,doubleton,D_G9_7_B5,G9_Soil_Foldx1point5_QB_B5,QB_Truncated50_fold change_Soil_47°C,47C,7B5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G9_Soil_Slope_QB_C2,18,964,Soil,Truncated50,47°C,QB,C2,2,C,slope,G9,Soil_Slope_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_C2,singleton_QB_Truncated50_slope_Soil_47°C,cycle_18,singleton,S_G9_7_C2,G9_Soil_Slope_QB_C2,QB_Truncated50_slope_Soil_47°C,47C,7C2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G9_Soil_Slope_QB_C2,18,964,Soil,Truncated50,47°C,QB,C2,2,C,slope,G9,Soil_Slope_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_C2,doubleton_QB_Truncated50_slope_Soil_47°C,cycle_18,doubleton,D_G9_7_C2,G9_Soil_Slope_QB_C2,QB_Truncated50_slope_Soil_47°C,47C,7C2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G9_Soil_Foldx1point5_QB_C5,24,246,Soil,Truncated50,47°C,QB,C5,5,C,fold change,G9,Soil_Foldx1point5_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_C5,singleton_QB_Truncated50_fold change_Soil_47°C,cycle_24,singleton,S_G9_7_C5,G9_Soil_Foldx1point5_QB_C5,QB_Truncated50_fold change_Soil_47°C,47C,7C5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
